"","merged.pos","DT","D.ave","Fst"
"1",264,0.580079568232176,0.564759522940182,0.0264102480607662
"2",265,0.0195989794123467,0.0236567854360392,-0.207041700402839
"3",266,0.000265271354265201,0.000536272863402436,-1.02160110686624
"4",267,0.000429892396204865,0.000664211927639888,-0.545065540827473
"5",268,0.000524037535701259,0.00153201198941724,-1.92347758518315
"6",269,0.00113487993381234,0.00083550095900806,0.263797927767207
"7",270,0.00242063166584062,0.00417859820165827,-0.726242889666221
"8",271,0.00222611206372024,0.00343938253997633,-0.545017699705781
"9",272,0.00267945528532759,0.00338371615264912,-0.262837327862117
"10",273,0.0017098831659165,0.00254411080242148,-0.487885753327382
"11",274,0.00227513632085786,0.00368874710265125,-0.621330145729631
"12",275,0.00194323228732706,0.00286545213888267,-0.474580346142836
"13",276,0.00346322757399123,0.00686707601659812,-0.9828543951803
"14",277,0.00127815462006084,0.00188976694220735,-0.478511998898382
"15",278,0.00149381332129112,0.00167592401723222,-0.121909942390726
"16",279,0.00225633892024372,0.00384167541285108,-0.702614522305948
"17",280,0.00241963393159882,0.00268966848239682,-0.111601406837426
"18",281,0.00253095489289044,0.00283678230105814,-0.120834792048956
"19",282,0.00241955089478306,0.00354505334582307,-0.465169984010989
"20",283,0.00183073799673756,0.0020595269393884,-0.124970882266359
"21",284,0.00383906766781441,0.00393532322647041,-0.0250726392407662
"22",285,0.136893456637478,0.144485224957996,-0.0554574959753046
"23",286,0.00198610236956493,0.00264634624582323,-0.332431946296372
"24",287,0.00159744676257271,0.00178222595578593,-0.115671581390062
"25",288,0.00107194906677373,0.00104892323687297,0.021480339518431
"26",289,0.00129118313275977,0.00134475088476121,-0.0414873387378788
"27",290,0.00168889077678335,0.00164183559979283,0.0278615868103359
"28",291,0.00116333168046947,0.00136515085132815,-0.173483774444473
"29",292,0.00154549699670452,0.00164972380289589,-0.0674390221486123
"30",293,0.00246988556549842,0.00221714139105633,0.102330317636026
"31",294,0.0227280962002466,0.0150807819629317,0.336469635201206
"32",295,0.0163565787769812,0.0100878633699534,0.383253459815801
"33",296,0.00393864354269815,0.00343829096888365,0.127036775069961
"34",297,0.00257145766230829,0.0023169129518145,0.0989884897678195
"35",298,0.00210381154343017,0.00235228807238726,-0.118107788567392
"36",299,0.0038227934968585,0.00369265003550878,0.0340440731252354
"37",300,0.00326944311949893,0.00311594133867455,0.0469504362712099
"38",301,0.00179070312024191,0.00171831266018236,0.0404257183903106
"39",302,0.00217657406154904,0.00201532105658531,0.0740856963300266
"40",303,0.00160936348906125,0.00163879316202897,-0.0182865295303092
"41",304,0.00205143778720156,0.0019512294076637,0.0488478764323425
"42",305,0.00225097367112283,0.00207372833832831,0.0787416285975954
"43",306,0.00245916488795882,0.00249693729396548,-0.0153598508955665
"44",307,0.00140310637105395,0.00132009554946149,0.0591621728081179
"45",308,0.0027180353078508,0.00241286577241812,0.112275780432736
"46",309,0.00218060964198762,0.00220221143343073,-0.00990630832184153
"47",310,0.00161276204955219,0.00160689805248736,0.00363599643633931
"48",311,0.000956121478958074,0.00104682992692794,-0.0948712584814116
"49",312,0.0015982780088348,0.00151069861115086,0.0547960975498802
"50",313,0.00846535917516266,0.006757936462609,0.201695247327866
"51",314,0.00281227888552635,0.00242451027017593,0.137884125698239
"52",315,0.0029712565325217,0.00278420854663612,0.0629524862085311
"53",316,0.0301012189339693,0.0357522662703809,-0.18773483388855
"54",317,0.0236528530047285,0.0259045922183272,-0.0951994760694851
"55",318,0.00571379061927173,0.00559128030858065,0.0214411620681141
"56",319,0.00364438869706672,0.00321133643596224,0.118827133190551
"57",320,0.00250551301484373,0.0022980789585789,0.0827910511882784
"58",321,0.0236869202092046,0.0180418290390908,0.238321027818559
"59",322,0.00326048092405452,0.00341645136033135,-0.0478366351191147
"60",323,0.00146784594806811,0.00149324136491057,-0.0173011458565415
"61",324,0.0115233698072222,0.0095060209437223,0.1750658789268
"62",325,0.0169946984810331,0.0183497375529165,-0.0797330457728149
"63",326,0.0172307830642896,0.0141904240568122,0.176449265023737
"64",327,0.00712342145526057,0.00716574201603959,-0.00594104406777198
"65",328,0.00783752120814952,0.00742416244153817,0.0527410077285068
"66",329,0.00838722670530031,0.00787689705407555,0.0608460542627585
"67",330,0.00948277368034566,0.00898717896592333,0.052262632340316
"68",331,0.0113524080359356,0.01211542682156,-0.0672120648948746
"69",332,0.0099942964927437,0.00957728729151835,0.041724717845635
"70",333,0.00392208604347563,0.00361895067076362,0.0772893224044063
"71",334,0.00944075544011537,0.00913276394078992,0.0326236074304751
"72",335,0.0114764894571949,0.0235899347165474,-1.05550092687606
"73",336,0.0130651188371295,0.0137341044721235,-0.0512039456612345
"74",337,0.00727851433219899,0.00687753232407841,0.0550911889184177
"75",338,0.00683484404262487,0.00675620218304793,0.0115060210718054
"76",339,0.010540042585137,0.0099827698083797,0.0528719663375116
"77",340,0.0400133005237606,0.0419520580674958,-0.0484528273938308
"78",341,0.00796425602939768,0.00752299634006862,0.0554050105496711
"79",342,0.00758708670442301,0.00729329645567001,0.0387224056081672
"80",343,0.00785333888603339,0.00738900751151224,0.0591253454434433
"81",344,0.0075602690061355,0.00798770674085929,-0.0565373711407497
"82",345,0.0117227962901125,0.0113557452513184,0.0313108775167992
"83",346,0.00589313578651996,0.00567025316941061,0.0378207163695719
"84",347,0.00621133318708297,0.00580087681357011,0.0660818476726455
"85",348,0.0114139685365372,0.0108737811977567,0.0473268641885036
"86",349,0.00915686410229632,0.0227928428239709,-1.48915377244214
"87",350,0.0487791655647969,0.0571360434183553,-0.171320639801788
"88",351,0.00988158135233859,0.0107038369737181,-0.0832109347746167
"89",352,0.0320723301079721,0.0353685729855938,-0.102775285316809
"90",353,0.0122016989569203,0.0131158626220977,-0.0749210145574747
"91",354,0.00524385999944416,0.00551187231915628,-0.0511097397223674
"92",355,0.00642381819289446,0.00628710572242216,0.0212821201296631
"93",356,0.012287907942713,0.0114235227067441,0.0703443775782435
"94",357,0.00752776130299322,0.00717380664068877,0.0470199104431903
"95",358,0.0108613732870587,0.0103651028293496,0.0456913177176551
"96",359,0.014115940371648,0.0172946457836419,-0.225185522771002
"97",360,0.00309328446813436,0.00334224575935149,-0.0804844474479518
"98",361,0.00478216933574462,0.00467284230481185,0.0228613884739721
"99",362,0.102310509843789,0.068854527127636,0.327004359251407
"100",363,0.00374064235796419,0.00373400375071503,0.00177472386127111
"101",364,0.00842234662308188,0.00809022413860831,0.0394334856230419
"102",365,0.0105755236422846,0.0100314662280402,0.0514449622209788
"103",366,0.0149742413360782,0.0144786277669844,0.0330977415129302
"104",367,0.00965143434066702,0.00744333239069875,0.228784849176694
"105",368,0.0157613515130414,0.0198342731320621,-0.258411952531526
"106",369,0.0357938478953718,0.0250541357120451,0.300043521856597
"107",370,0.0412496680785104,0.0302197441643922,0.26739424649733
"108",371,0.0172604619505516,0.0152794337544164,0.114772605843955
"109",372,0.0255630868629344,0.0214245867142237,0.161893599583679
"110",373,0.00392022953377222,0.00464944480087082,-0.186013410902733
"111",374,0.0200805356695388,0.0144594496100174,0.279927097166452
"112",375,0.00863144105113335,0.00839920986955392,0.0269052618448847
"113",376,0.0116739425130847,0.0110445937015597,0.0539105628470969
"114",377,0.0716667001146852,0.0593065777600236,0.172466743060337
"115",378,0.0352345680817004,0.0240939239933671,0.316185061854621
"116",379,0.0184216305194425,0.0136715066598306,0.257855777456751
"117",380,0.0147597635250397,0.0143163981932349,0.0300387828743047
"118",381,0.00770975901351482,0.00730764708220029,0.0521562257146628
"119",382,0.01195598045141,0.0112404025260377,0.0598510451134026
"120",383,0.0120686918040627,0.00956663855386845,0.207317685364372
"121",384,0.0136665925224486,0.0154315217938799,-0.129141866821027
"122",385,0.0144142306554994,0.0190103517187565,-0.318859963677875
"123",386,0.00803620030582686,0.0075118495599396,0.0652485908678839
"124",387,0.0133082529056873,0.0114750111490931,0.137752248141509
"125",388,0.0175657675791962,0.0236232898720398,-0.344848140881572
"126",389,0.00434917395779399,0.00489855559686888,-0.12631861691583
"127",390,0.00804753291625785,0.00761111805014969,0.0542296466071612
"128",391,0.0116876731940064,0.0117666243150844,-0.00675507603331057
"129",393,0.00634046454908674,0.00653888412445104,-0.0312941699820535
"130",394,0.00749250664065613,0.00764973020703215,-0.020984107711415
"131",395,0.00505859474992143,0.00556179391464766,-0.0994741009316947
"132",396,0.00565594456823653,0.00506792576393256,0.103964739613301
"133",397,0.00726515406889761,0.00719105198768554,0.0101996572280971
"134",398,0.0102259687181901,0.0093429114865301,0.0863543842148867
"135",399,0.00574918738346785,0.00493611918015006,0.141423152366858
"136",400,0.0117022748335134,0.0118789183220132,-0.0150947991747658
"137",401,0.00904799422421228,0.00809961141887199,0.104816911001384
"138",402,0.00464865686694601,0.00501825568853669,-0.0795065826903014
"139",403,0.0119137414232699,0.0115028138925193,0.0344918960510572
"140",404,0.00573634958934454,0.00567858661982455,0.0100696389960762
"141",405,0.0109738454460076,0.0303735349806809,-1.76781144131487
"142",406,0.0144679068013018,0.0143654164033014,0.00708398245910585
"143",407,0.456005971549023,0.402969087829478,0.116307432421076
"144",408,0.0135937755410021,0.0129987727088602,0.0437702410450452
