"","merged.pos","DT","D.ave","Fst"
"1",264,0.328796428278007,0.423986481,-0.28951060454193
"2",265,0.0288652314988884,0.028578368,0.00993802869377466
"3",266,0.000574457203407375,0.0006761985,-0.177108574823589
"4",267,0.000698140925273696,0.0007858175,-0.125585782973447
"5",268,0.00105553288477517,0.0016699305,-0.582073400162893
"6",269,0.00289119430893536,0.001981961,0.31448363955523
"7",270,0.0046744236991481,0.0052369615,-0.120343776486162
"8",271,0.00347414184193048,0.003977998,-0.145030393401998
"9",272,0.00259451779935662,0.0031928155,-0.230600730814698
"10",273,0.00209483042500243,0.002619762,-0.250584280585366
"11",274,0.00310854564019741,0.003929625,-0.264136176475905
"12",275,0.00263292684725584,0.0031133845,-0.182480441203642
"13",276,0.00493071057584854,0.0071076905,-0.44151444110605
"14",277,0.00131640042497568,0.0017920325,-0.361312611269559
"15",278,0.00160647877498596,0.001709869,-0.0643582888388573
"16",279,0.00298911381666407,0.003980753,-0.331750225704897
"17",280,0.00247901173284247,0.0026721485,-0.0779087749359203
"18",281,0.00264536506765444,0.0028457225,-0.0757390481923958
"19",282,0.00301736764283322,0.003685936,-0.221573383261648
"20",283,0.00226808235593452,0.002286962,-0.00832405578927978
"21",284,0.00304081840162708,0.0034103315,-0.121517647412026
"22",285,0.0927087537122252,0.114377153,-0.233725494304832
"23",286,0.00264686523320106,0.002865816,-0.0827207838361102
"24",287,0.00284764415831588,0.00260522,0.0851314788078196
"25",288,0.00199581289297405,0.001716336,0.140031610156396
"26",289,0.00182489694906921,0.0017047535,0.0658357443857251
"27",290,0.0023005637447881,0.002094606,0.0895249024308475
"28",291,0.00183108700713031,0.0017641655,0.0365474206685512
"29",292,0.00221061003232238,0.0020829255,0.0577598628683684
"30",293,0.00277124379620865,0.0025278395,0.0878321483449605
"31",294,0.0117382975336128,0.010156182,0.134782367637418
"32",295,0.00390661030751659,0.0035327945,0.0956880205833027
"33",296,0.00497600546281509,0.0044479905,0.106112215261993
"34",297,0.00530420100066619,0.00451339,0.149091446679126
"35",298,0.00294612724960822,0.002877212,0.023391810254423
"36",299,0.00390080851925929,0.003811609,0.0228669310013269
"37",300,0.00482892251224117,0.0043744735,0.0941098166493986
"38",301,0.00231624091347556,0.002152632,0.0706355338616577
"39",302,0.00276633387841595,0.0025444785,0.0801983376435343
"40",303,0.00218421432504818,0.002067147,0.0535969953615233
"41",304,0.00248208185430401,0.002332099,0.0604262321340993
"42",305,0.0031741750372203,0.002865938,0.0971077629953988
"43",306,0.00317143407095235,0.003025311,0.0460747622946708
"44",307,0.00188034326793752,0.0017261415,0.0820072433405514
"45",308,0.00320398610290036,0.002933139,0.0845344187526843
"46",309,0.00232554130789072,0.0023032145,0.00960069288598025
"47",310,0.00221804482985908,0.002076191,0.0639544467043494
