"","merged.pos","DT","D.ave","Fst"
"1",264,0.551418480151194,0.434623032940182,0.211809091307545
"2",265,0.0210360905959566,0.0240967244360392,-0.145494421889916
"3",266,0.000287548401830616,0.000373105363402436,-0.297539339558626
"4",267,0.000449414442346464,0.000523529427639888,-0.164914560614603
"5",268,0.000455792418724013,0.000539793489417244,-0.184296770289404
"6",269,0.00162082934297579,0.00231845595900806,-0.430413367733984
"7",270,0.0026169687298709,0.00325996270165827,-0.245701816933476
"8",271,0.0022844637703313,0.00261210453997633,-0.143421302583196
"9",272,0.00251587408819491,0.00239971365264912,0.0461710051750376
"10",273,0.0016341299478256,0.00168016180242148,-0.0281690294319192
"11",274,0.00219073153417119,0.00233723310265125,-0.0668733554043104
"12",275,0.00192359350833764,0.00207431563888267,-0.0783544599686674
"13",276,0.00312313835299099,0.00326941051659812,-0.0468349932262997
"14",277,0.00116153805165697,0.00110209544220735,0.0511757745386115
"15",278,0.00148373637887093,0.00150439401723222,-0.0139227147460049
"16",279,0.00210593817522401,0.00219061041285108,-0.0402064213580548
"17",280,0.00237782506586274,0.00236713798239682,0.0044944784287746
"18",281,0.00249450777978702,0.00249996980105815,-0.0021896188560259
"19",282,0.00232476522515069,0.00241089534582307,-0.0370489543376568
"20",283,0.00188823989967164,0.0020271599393884,-0.0735711811517795
"21",284,0.00362223713081314,0.00330101772647041,0.0886798386583325
"22",285,0.124812903878999,0.105729182957996,0.152898621279603
"23",286,0.00194008956394182,0.00209166224582324,-0.0781266415213605
"24",287,0.0018200211358974,0.00238905495578593,-0.312652314121592
"25",288,0.00128229686927048,0.00174325523687297,-0.359478665704559
"26",289,0.00139354999064762,0.00164216038476121,-0.178400771972345
"27",290,0.00183712605282311,0.00214957159979283,-0.170073004239192
"28",291,0.00125355429157206,0.00152865235132815,-0.219454443740996
"29",292,0.00166274304454204,0.00196130030289589,-0.179557063452387
"30",293,0.00261086347280465,0.00282420489105633,-0.0817129736862509
"31",294,0.0226201439948268,0.0193215719629317,0.145824537308404
"32",295,0.015543574482185,0.0111913898699534,0.279998955016411
"33",296,0.00440214522763616,0.00506619246888365,-0.150846282189574
"34",297,0.00337205583151302,0.0048280549518145,-0.43178381173131
"35",298,0.00222375217033091,0.00256925907238726,-0.155371136525945
"36",299,0.00389455547619116,0.00397282403550877,-0.0200969172980328
"37",300,0.00373421083959194,0.00456476983867455,-0.22241888172907
"38",301,0.00195507862996792,0.00224233866018236,-0.146930167314628
"39",302,0.00239266396583938,0.0027445195565853,-0.147055999408797
"40",303,0.00174462671120378,0.00203061316202897,-0.163924150070969
"41",304,0.00220203929283013,0.0024565364076637,-0.115573375853109
"42",305,0.00255857774297029,0.00308570433832831,-0.206023286494344
"43",306,0.00262706555139296,0.00297844029396548,-0.133751798612794
"44",307,0.00155863986717414,0.00182909304946149,-0.173518712040701
"45",308,0.00296565534622142,0.00331202377241812,-0.116793216257585
"46",309,0.00220910205270359,0.00227640293343073,-0.030465265579186
"47",310,0.00176976895725882,0.00208346905248735,-0.177254829757226
"48",311,0.00102054967291645,0.00119386592692794,-0.169826377501249
"49",312,0.00180328700856398,0.00217901361115086,-0.208356518292717
"50",313,0.00887737085328041,0.008875864962609,0.000169632506774296
"51",314,0.0038363010965212,0.00590383377017593,-0.538939103484237
"52",315,0.00325743694029767,0.00379635254663612,-0.16544160829993
"53",316,0.027726011626267,0.0256344867703809,0.0754354749640455
"54",317,0.0196763921097593,0.0155508112183272,0.209671614004167
"55",318,0.00635502385551016,0.00706549180858066,-0.111796268467896
"56",319,0.00357562316012494,0.00339692893596224,0.0499756870789653
