"","merged.pos","DtT","Dt.ave","Fst"
"1",264,NA,NA,NA
"2",265,0.00490313084869323,0.00490080680096519,0.000473992597740726
"3",266,0.000283738345201471,0.000283734167327919,1.47243882336105e-05
"4",267,0.000394404397179329,0.00039439398082169,2.64103486510352e-05
"5",268,0.00148396491817492,0.00148337760096231,0.000395775671926794
"6",269,0.00117746546894997,0.0011769105228013,0.000471305667389363
"7",270,0.00360904444677203,0.00360912469569244,-2.22355034963331e-05
"8",271,0.00314240093669419,0.00314209467274267,9.74617681480148e-05
"9",272,0.00277943023943654,0.00277895535256303,0.000170857633615624
"10",273,0.00167563057924142,0.00167549249816933,8.24054381680871e-05
"11",274,0.00245782478179707,0.00245750867356054,0.000128613007270217
"12",275,0.00281943887400434,0.00281905198375279,0.000137222429300292
"13",276,0.00373324103337968,0.00373187183122844,0.000366759643698975
"14",277,0.000873742940932504,0.000873660270946214,9.4615913235646e-05
"15",278,0.00126085168751796,0.00126084690154048,3.79582905934701e-06
"16",279,0.00361683945882088,0.00361536396644279,0.000407950752276582
"17",280,0.00155557627204771,0.00155551429799116,3.98399343469343e-05
"18",281,0.00229495290197842,0.00229488821073158,2.81884856065202e-05
"19",282,0.00322168662955942,0.00322096434509501,0.000224194512832972
"20",283,0.00131163346890903,0.00131161918703891,1.088861367041e-05
"21",284,0.00245984505373143,0.00245971215763248,5.4026207361367e-05
"22",285,0.0782497804375137,0.0781183841384281,0.00167919064246494
"23",286,0.00256392639780742,0.00256373881933609,7.31606303072983e-05
"24",287,0.00185161430623971,0.00185150212090853,6.05878507214317e-05
"25",288,0.00131640509325046,0.00131620139661055,0.000154737049375844
"26",289,0.00105448781381142,0.0010544695395804,1.73299594149085e-05
"27",290,0.0015680059772188,0.00156790034103853,6.73697561136329e-05
"28",291,0.00128365339499563,0.00128364943422486,3.08554535468592e-06
"29",292,0.00167561115362572,0.00167556117329289,2.98281213554467e-05
"30",293,0.00128199627693771,0.00128188502381571,8.67811584160041e-05
"31",294,0.00529275310116781,0.00528793680600769,0.000909979186268319
"32",295,0.00154909968319556,0.00154879727886611,0.000195212956748014
"33",296,0.00375057441503265,0.00374947672523432,0.000292672448766943
"34",297,0.00355720878905002,0.00355453636554967,0.000751269790116397
"35",298,0.00162962728227337,0.00162955426476211,4.48062646314638e-05
"36",299,0.00170218346433746,0.00170211184632758,4.20742013864317e-05
"37",300,0.00145146421433354,0.00145132348407224,9.69574447032801e-05
"38",301,0.00167447917019104,0.00167436190403063,7.00314237989226e-05
"39",302,0.00200977306163993,0.00200953744634916,0.000117234774046098
"40",303,0.00129856560810245,0.00129847959727943,6.62352541027712e-05
"41",304,0.00159887554802144,0.00159879033047996,5.32984206215665e-05
"42",305,0.00223153546901443,0.0022311458039797,0.000174617450692827
"43",306,0.00216579627224111,0.00216571174762131,3.90270409473234e-05
"44",307,0.00101024900344814,0.00101018578006766,6.25819775763901e-05
"45",308,0.00221341335198663,0.00221309055314969,0.00014583757554608
"46",309,0.000986661951740261,0.000986654712724571,7.33687528670407e-06
"47",310,0.00147490441676125,0.00147480358793947,6.83629533134938e-05
"48",311,0.00106091662621269,0.00106091003796752,6.2099556278097e-06
"49",312,0.00148673755399274,0.00148655230951692,0.000124597966417564
"50",313,0.000986211935566526,0.000986247290935793,-3.58496667825244e-05
"51",314,0.00140816545851168,0.00140693980094121,0.000870393150935689
"52",315,0.00229728448968447,0.00229677065376958,0.000223670998168708
"53",316,0.0224670405578744,0.022464166321152,0.000127931256232641
"54",317,0.0139431755652076,0.0138997761631226,0.00311259095046145
"55",318,0.00342440729006699,0.00342388045461219,0.00015384719461751
"56",319,0.00158071919405545,0.00158070768978513,7.27787096106242e-06
"57",320,0.00156153323492679,0.00156151995032617,8.5074081793157e-06
"58",321,0.0108955637885268,0.0108939647769149,0.00014675804235192
"59",322,0.00165501548373583,0.00165459513491315,0.000253984827819386
"60",323,0.00117988425826214,0.00117988952053671,-4.45999217995444e-06
"61",324,0.00684829792913164,0.00684659198954861,0.000249104171675792
"62",325,0.0022942641815726,0.00229474585457372,-0.000209946615995028
"63",326,0.00919978999674419,0.00919889944363209,9.6801460948545e-05
"64",327,0.00406212365810367,0.00406202009818139,2.54940348931482e-05
"65",328,0.00687944053262502,0.00687921353143718,3.29970419482666e-05
"66",329,0.00692780917934876,0.00692757934003871,3.31763338306968e-05
"67",330,0.0070916308829452,0.00709146283196986,2.36970843680627e-05
"68",331,0.00273837476973285,0.00273887146459567,-0.000181383084706024
"69",332,0.00831106556538688,0.00831105899291559,7.90809702974972e-07
"70",333,0.00313585733063994,0.00313585823731523,-2.89131549802741e-07
"71",334,0.0071524276197342,0.00715229879175844,1.80117832167689e-05
"72",335,0.0232733607749864,0.0231709171390702,0.00440175516147834
"73",336,0.0119947363415673,0.0119947530422161,-1.39233145902505e-06
"74",337,0.0109848250479984,0.0109705835353696,0.00129647150196398
"75",338,0.00581044375745339,0.00581041116307044,5.60962024689868e-06
"76",339,0.00792826024030031,0.0079280944000994,2.09176030912158e-05
"77",341,0.00364096850620341,0.00364020640404711,0.00020931303168416
"78",342,0.00591968648009771,0.00591945872917958,3.84734764071854e-05
"79",343,0.00557029308677522,0.0055702703312022,4.08516619517446e-06
"80",344,0.00271900543117577,0.00271911951311414,-4.19572307825193e-05
"81",345,0.0094792415596455,0.00947921190718895,3.12814652550274e-06
"82",346,0.00629237672974382,0.00629043975042788,0.000307829521201245
"83",347,0.00641866125253466,0.00641714790636715,0.000235772867263794
"84",348,0.0106931570945099,0.0106914910307428,0.000155806536124071
"85",349,0.0211605013936071,0.0210023843563361,0.00747227271839527
"86",353,0.0122058115413649,0.0122051883368816,5.10580129094826e-05
"87",354,0.00290799075680809,0.00290779799781195,6.62859727781872e-05
"88",355,0.0034899797490575,0.00348978710986191,5.51977975349852e-05
"89",356,0.0108838386525904,0.010878481834137,0.000492180987281584
"90",357,0.00508359264641068,0.00508330257426029,5.70604630555224e-05
"91",358,0.00782932154976214,0.00782924393684774,9.91310855000543e-06
"92",359,0.0123170420588672,0.0123036327064967,0.00108868284336591
"93",360,0.00360344679983826,0.00360342071600739,7.23857803898384e-06
"94",361,0.00304949954317639,0.00304949667708203,9.39857284622464e-07
"95",362,0.0340118109209645,0.0339418571702967,0.00205674878148391
"96",363,0.00164127925183007,0.00164127759738785,1.00801994135137e-06
"97",364,0.00683075389382464,0.0068306710436058,1.21290007118763e-05
"98",365,0.00745603608259635,0.00745587349984554,2.18055209241152e-05
"99",366,0.0115777437100316,0.011577685418867,5.03476031757641e-06
"100",367,0.00220986403690794,0.00220987571786936,-5.28582809839132e-06
"101",368,0.0181066887468661,0.0180894291277914,0.000953217858656712
"102",369,0.0100303366316909,0.0100298634021745,4.71798239438468e-05
"103",370,0.0116419606835218,0.0116421920317016,-1.98719258756776e-05
"104",371,0.0122538776481191,0.0122529931397591,7.2181915418972e-05
"105",372,0.0111094809765162,0.0111091759617064,2.74553609158729e-05
"106",373,0.00347108755490205,0.00347056826796855,0.000149603524914319
"107",374,0.00458001816955059,0.00458001978337017,-3.52360955968195e-07
"108",375,0.00563549196446007,0.00563522642348088,4.71193962941848e-05
"109",376,0.00887323522846866,0.0088730423680908,2.17350687651957e-05
"110",377,0.0134098438716946,0.0134166476882806,-0.000507374780131581
"111",379,0.00523548900635976,0.00523472219879996,0.000146463407500034
"112",381,0.00628118774724482,0.0062809573065458,3.6687440066113e-05
"113",382,0.0122414493007881,0.0122302076960686,0.000918323022325626
"114",383,0.00486988763997468,0.0048692288448976,0.000135279317673962
"115",384,0.0120407606993782,0.012037063115405,0.000307088901238718
"116",385,0.0151191425293397,0.0150738635480117,0.00299481146104095
