"","merged.pos","DtT","Dt.ave","Fst"
"1",264,0.115989647976736,0.119478748170325,-0.0300811344326945
"2",265,0.00388789286267517,0.00389277390465959,-0.00125544662798566
"3",266,0.000203397602487493,0.000203388408189322,4.52035720116348e-05
"4",267,0.000259500822859841,0.00025949627165719,1.75382975682999e-05
"5",268,0.000283010422586402,0.000283004447168567,2.11137730544279e-05
"6",269,0.00146779727678559,0.00146753400301703,0.000179366573796164
"7",270,0.00254069130353841,0.00254006123678587,0.000247990281880209
"8",271,0.00202547363649019,0.00202535514020829,5.8502998886406e-05
"9",272,0.0020743732390977,0.00207435895571983,6.885635427512e-06
"10",273,0.00117466286136298,0.00117465864813093,3.58675854450468e-06
"11",274,0.00181023770886385,0.00181021027705985,1.51537026688103e-05
"12",275,0.00165804814131941,0.00165801382912621,2.06943286807576e-05
"13",276,0.00268668164177073,0.00268666000539104,8.0531981716381e-06
"14",277,0.000583680619361295,0.000583687335295851,-1.15061804926223e-05
"15",278,0.000994876723191971,0.000994876875009054,-1.52598889344305e-07
"16",279,0.00180200511322973,0.00180199665166043,4.69564111539539e-06
"17",280,0.00136261723106426,0.00136261770953687,-3.51142348809542e-07
"18",281,0.00182499836784433,0.00182500100379839,-1.44435968081139e-06
"19",282,0.00191848162549754,0.00191847416717971,3.88761494024522e-06
"20",283,0.00100423512887953,0.00100423391320834,1.2105443833084e-06
"21",284,0.00233905535135578,0.00233897520758716,3.42633057286755e-05
"22",285,0.0607783544786497,0.0608055791844865,-0.000447934236955274
"23",286,0.0017550529261502,0.00175503603719655,9.62304520761055e-06
"24",287,0.00167614831931668,0.00167592002414874,0.000136202247327351
"25",288,0.00134102324815689,0.00134083377493427,0.000141290035713208
"26",289,0.000965417237006232,0.000965377179402661,4.14925298989209e-05
"27",290,0.00155665527152783,0.00155655170074622,6.65341797278404e-05
"28",291,0.00106136742696627,0.00106130813913098,5.58598594427592e-05
"29",292,0.00162296727119509,0.00162288654970768,4.97369779678193e-05
"30",293,0.00151697472811245,0.00151695560847843,1.26037920512377e-05
"31",294,0.00833779788227303,0.00833711229618006,8.22262787674899e-05
"32",295,0.00212863466436643,0.00212871049772046,-3.56253495725503e-05
"33",296,0.00421357089883654,0.00421312780414833,0.000105158949225709
"34",297,0.00368138355361353,0.00367918257451708,0.000597867368177185
"35",298,0.00176139964053982,0.0017612796126713,6.81434614568071e-05
"36",299,0.00182732850369582,0.00182730522150688,1.27411075201485e-05
"37",300,0.0016176278076637,0.0016176154635515,7.63099653801488e-06
"38",301,0.00176639732193049,0.00176632187377637,4.27130143275174e-05
"39",302,0.00221611035589787,0.00221599698510049,5.11575594932168e-05
"40",303,0.00141962193069965,0.00141956686976927,3.87856296025492e-05
"41",304,0.00168596003840934,0.00168591331094262,2.77156431086306e-05
"42",305,0.00236969307565967,0.00236944567778858,0.000104400807695753
"43",306,0.00211104142236645,0.00211093371919998,5.10189735404091e-05
"44",307,0.00109079641910463,0.00109076301828502,3.06205805432818e-05
"45",308,0.00251878369310097,0.00251867909811715,4.15259889550726e-05
"46",309,0.00104093304073407,0.0010409264517503,6.32988243597749e-06
"47",310,0.00153465735987645,0.00153457422048543,5.41745624715956e-05
"48",311,0.000952226105702971,0.000952199333667643,2.8115208317888e-05
"49",312,0.00159729422425482,0.00159717229020403,7.63378774795146e-05
"50",313,0.000997376473184378,0.000997352574775525,2.39612718925544e-05
"51",314,0.00155903654537749,0.00155823677798256,0.000512988228084524
"52",315,0.00258217277866392,0.00258188891274107,0.000109932970092183
"53",316,0.0209526611075064,0.0209526634812639,-1.1329145674677e-07
"54",317,0.00987646474718475,0.00986209051629399,0.00145540243991214
"55",318,0.00359751981438568,0.00359718610901861,9.27598413025055e-05
"56",319,0.0018758611935696,0.00187583117636108,1.60018281858589e-05
"57",320,0.00166740567402733,0.00166740880841894,-1.87980145358871e-06
"58",321,0.0128416931063045,0.0128417187667097,-1.99821044140236e-06
"59",322,0.00210967646988659,0.0021100785732916,-0.000190599559102762
"60",323,0.00107745768134548,0.00107745395192215,3.46131768757299e-06
"61",324,0.00770588270967258,0.00770591273408905,-3.89629814021385e-06
"62",325,0.00347738138027759,0.00347673272153597,0.000186536554574828
"63",326,0.0103620072401923,0.0103619760758129,3.00756202212473e-06
"64",327,0.00405716333195657,0.00405706972612348,2.30717438356391e-05
"65",328,0.0074999351565697,0.00749994569309608,-1.40488233027704e-06
"66",329,0.00747124590038979,0.00747126000282473,-1.8875613422886e-06
"67",330,0.00767440341632927,0.00767442139697131,-2.34293678152603e-06
"68",331,0.00305980166605963,0.00305988679217348,-2.7820794657784e-05
"69",332,0.00889381236296663,0.00889376033323025,5.85010502324731e-06
"70",333,0.00348461343021018,0.00348458558160653,7.99187749455574e-06
"71",334,0.00746472082623835,0.00746472449148052,-4.91008606463927e-07
"72",335,0.00855751090157317,0.00855734338620806,1.95752441382466e-05
"73",336,0.0110726687861125,0.0110725393326735,1.16912590406672e-05
"74",337,0.0113824312644384,0.0113705312500096,0.00104547210981176
"75",338,0.0058309795285828,0.00583093809764189,7.10531407402595e-06
"76",339,0.00821381941468601,0.00821329531095205,6.38075549875847e-05
"77",341,0.00437336772100168,0.00437148561136326,0.000430357051702187
"78",342,0.00611589189005378,0.00611582264797197,1.13216654341201e-05
"79",343,0.00605696879133724,0.00605667309921887,4.88184979247893e-05
"80",344,0.00290431064202015,0.00290433213992819,-7.40206909311667e-06
"81",345,0.00960254921206032,0.0096025605426083,-1.17995208673664e-06
"82",346,0.00650615855238002,0.00650470731655176,0.000223055711996684
"83",347,0.00684024426409877,0.00683943743541405,0.00011795319780465
"84",348,0.0110830365160783,0.0110821813152127,7.71630468184167e-05
"85",349,0.00460519257887752,0.00460469206752324,0.00010868413116339
"86",353,0.011002431144484,0.0110024446668292,-1.22903248135865e-06
"87",354,0.00285363355231717,0.0028535143887074,4.17585536422087e-05
"88",355,0.00357035795873372,0.00357006986977298,8.06890973033385e-05
"89",356,0.0117933623337797,0.0117908120569903,0.000216246793509882
"90",357,0.00512270652560107,0.00512223100556061,9.28259384133135e-05
"91",358,0.00790837829330082,0.00790839661278095,-2.31646482371345e-06
"92",359,0.00863948583969491,0.00863856166877791,0.000106970592249563
"93",360,0.00333508416161837,0.00333493780135783,4.38850276162958e-05
"94",361,0.00307083671698102,0.00307084492537476,-2.67301536890581e-06
"95",362,0.0381392054584272,0.038111978972163,0.000713871354606098
"96",363,0.001681465608481,0.00168146223640963,2.00543582809112e-06
"97",364,0.00709726095040521,0.00709726654002798,-7.87574643876371e-07
"98",365,0.00808338733299378,0.00808262938445665,9.37662029420116e-05
"99",366,0.0119844192473413,0.0119840611813846,2.98776227125279e-05
"100",367,0.00262834720275845,0.00262805114653792,0.000112639692434526
"101",368,0.0132382568834038,0.0132378000633023,3.45075719200363e-05
"102",369,0.00992231735600312,0.00992241878632204,-1.02224425288956e-05
"103",370,0.0148313509102637,0.0148248039865455,0.000441424638784485
"104",371,0.0124756062084718,0.0124751680014381,3.51251094598707e-05
"105",372,0.0115024868897184,0.011503748359428,-0.00010966930210337
"106",373,0.00281516332555563,0.00281512259162413,1.44694736271338e-05
"107",374,0.0117055909702831,0.0116789506443853,0.00227586338574818
"108",375,0.00586616998233385,0.00586566527819815,8.6036398062904e-05
