"","merged.pos","DT","D.ave","Fst"
"1",264,0.512819623439278,0.423986481,0.173224928179443
"2",265,0.0285807027047027,0.028578368,8.16881490571079e-05
"3",266,0.000676223090050711,0.0006761985,3.63638140619996e-05
"4",267,0.000785829693623406,0.0007858175,1.5516877899833e-05
"5",268,0.00167043844708371,0.0016699305,0.000304080096214682
"6",269,0.00198275713168239,0.001981961,0.000401527584830666
"7",270,0.00523749089303238,0.0052369615,0.000101077604370507
"8",271,0.0039782511883845,0.003977998,6.3643136773136e-05
"9",272,0.00319321045946113,0.0031928155,0.000123687262754646
"10",273,0.00262003331459889,0.002619762,0.000103553873677168
"11",274,0.00393038679280097,0.003929625,0.00019382133136752
"12",275,0.00311368712712431,0.0031133845,9.71925283288319e-05
"13",276,0.0071129184341843,0.0071076905,0.000734991443058741
"14",277,0.00179226561001726,0.0017920325,0.000130064436854138
"15",278,0.00170987615545745,0.001709869,4.18478111835456e-06
"16",279,0.00398202328099657,0.003980753,0.000319003910055523
"17",280,0.00267219007498789,0.0026721485,1.55583946963398e-05
"18",281,0.00284576522827074,0.0028457225,1.50146857919581e-05
"19",282,0.00368653455603126,0.003685936,0.000162362788728221
"20",283,0.00228699518851396,0.002286962,1.45118424939176e-05
"21",284,0.00341046782389893,0.0034103315,3.99721991142953e-05
"22",285,0.115044813320491,0.114377153,0.00580348041098587
"23",286,0.00286597863903923,0.002865816,5.67481686758861e-05
"24",287,0.00260535958313732,0.00260522,5.35753829234302e-05
"25",288,0.00171655032491917,0.001716336,0.000124857929335757
"26",289,0.00170478502953297,0.0017047535,1.84947265630164e-05
"27",290,0.0020947209488418,0.002094606,5.48754915843256e-05
"28",291,0.00176417347222344,0.0017641655,4.51895664769661e-06
"29",292,0.00208298197582353,0.0020829255,2.71129679399021e-05
"30",293,0.00252797944174597,0.0025278395,5.53571534874951e-05
"31",294,0.0101623446079886,0.010156182,0.000606415962686067
"32",295,0.00353322119679157,0.0035327945,0.000120767075652565
"33",296,0.00444912664372616,0.0044479905,0.000255363314452308
"34",297,0.00451613750842171,0.00451339,0.000608375722968254
"35",298,0.00287735629406103,0.002877212,5.01481381809501e-05
"36",299,0.00381169140134353,0.003811609,2.16180521595182e-05
"37",300,0.00437539851170372,0.0043744735,0.000211411989386992
"38",301,0.00215275109484888,0.002152632,5.53221638882623e-05
"39",302,0.00254471638161217,0.0025444785,9.34805992090298e-05
"40",303,0.00206723183037625,0.002067147,4.10357343590957e-05
"41",304,0.00233219502300255,0.002332099,4.1172801417827e-05
"42",305,0.00286635482769035,0.002865938,0.000145420827290168
"43",306,0.00302540099010517,0.003025311,2.97448521581234e-05
"44",307,0.00172623180965555,0.0017261415,5.23160649946654e-05
"45",308,0.00293347615398287,0.002933139,0.000114933261827299
"46",309,0.0023032279249491,0.0023032145,5.82875405184801e-06
"47",310,0.00207629212554746,0.002076191,4.87048745289306e-05
"48",311,0.00130672309090423,0.001306716,5.42647809583126e-06
"49",312,0.00207023629342724,0.002070046,9.19186992539466e-05
"50",313,0.00675765683386539,0.0067557105,0.000288019044654115
"51",314,0.00542622062971764,0.0054211595,0.000932717274694109
"52",315,0.003564125093343,0.003563605,0.000145924547926604
"53",316,0.0325332333240709,0.0324959815,0.00114503909586308
"54",317,0.018332127235314,0.018285483,0.00254439840588421
"55",318,0.00691787875574384,0.0069170065,0.000126087168427884
"56",319,0.00287340783253953,0.0028733985,3.24789938432987e-06
"57",320,0.00229261001151448,0.0022925895,8.94679617420397e-06
"58",321,0.0127865472851899,0.0127849685,0.000123472361591169
"59",322,0.00722461580196625,0.0072185075,0.000845484678173028
"60",323,0.00158289510549187,0.001582889,3.85716769778887e-06
"61",324,0.00951903651637387,0.009516704,0.000245037023427479
"62",325,0.0173922660224241,0.0173895285,0.000157398835814158
"63",326,0.0341071598733038,0.0338272285,0.00820740789745171
"64",327,0.00638162300312065,0.006381383,3.76084767985383e-05
"65",328,0.00756030693705828,0.00756007,3.13396083323482e-05
"66",329,0.00799549029172925,0.007995261,2.86776321255093e-05
"67",330,0.00897556252892412,0.0089754195,1.59353715890732e-05
"68",331,0.0114475320743277,0.0114455555,0.000172663794682298
"69",332,0.0091652076938918,0.009165219,-1.23358996089483e-06
"70",333,0.00335004740186793,0.0033500475,-2.92927406608551e-08
"71",334,0.00919497014341309,0.009194816,1.67638840242811e-05
"72",335,0.0242286770824487,0.0241213285,0.00443064151143719
"73",336,0.0144704748688454,0.0144703995,5.20845695002673e-06
"74",337,0.0116618697950487,0.0116476195,0.00122195628138034
"75",338,0.00637522623823497,0.006375205,3.33136961364497e-06
"76",339,0.00886779227479013,0.008867672,1.35631041416135e-05
"77",341,0.00507280772615748,0.005071419,0.000273758879194138
"78",342,0.00760716023986497,0.007606908,3.31582163404569e-05
"79",343,0.00649765817571997,0.00649763,4.33628842992233e-06
"80",344,0.00750291166204681,0.00750228,8.41889222826709e-05
"81",345,0.0113799713871874,0.0113799035,5.96549719587134e-06
"82",346,0.00736850748892328,0.007366639,0.000253577664959781
"83",347,0.0436256554759512,0.0428535625,0.0176981404067802
"84",348,0.0484674984673809,0.0476936765,0.0159657913416286
"85",349,0.0219147249041687,0.021748731,0.00757453743519844
"86",353,0.0133879202565429,0.0133874205,3.73289154195772e-05
"87",354,0.00477673404586139,0.004776307,8.94012221089069e-05
"88",355,0.00521495030274409,0.0052146515,5.72973330027695e-05
"89",356,0.0136357843395523,0.0136305405,0.000384564570817467
"90",357,0.00594086100634335,0.0059405545,5.15929160810506e-05
"91",358,0.0101744565468208,0.010174389,6.63886277274585e-06
"92",359,0.0154921146372214,0.015477475,0.000944973463224058
"93",360,0.00389823012190911,0.003898196,8.75317978743417e-06
"94",361,0.00460832094285141,0.0046083145,1.39809086419972e-06
"95",362,0.402197245948517,0.311209298,0.226227177995555
"96",363,0.00363294585094473,0.0036329465,-1.7865811841503e-07
"97",364,0.00832009003219129,0.008319953,1.64700370741327e-05
"98",365,0.00883059936434248,0.0088304515,1.6744542061017e-05
"99",366,0.0135264454596141,0.0135264085,2.73239663816125e-06
"100",367,0.00453329061776888,0.004533266,5.43044136288261e-06
"101",368,0.0188779836546809,0.018859292,0.000990129826511758
"102",369,0.0124529879692187,0.012451899,8.74464201998418e-05
"103",370,0.0155023438914243,0.0155015775,4.94371321954858e-05
"104",371,0.0147141639064832,0.014712832,9.05186656656992e-05
"105",372,0.0541987974857203,0.0534501165,0.0138136087967183
"106",373,0.0042331512910126,0.0042324545,0.000164603380483931
"107",374,0.00713487523203665,0.007134812,8.86238856233795e-06
"108",375,0.00736366395735973,0.0073633755,3.91730748986507e-05
"109",376,0.0108470046188502,0.0108467875,2.00164799251097e-05
"110",377,0.0318259642747928,0.031727292,0.00310037031213993
"111",379,0.00662867202718303,0.00662776,0.000137588219675024
"112",381,0.00738031685464979,0.0073800505,3.60898664699283e-05
"113",382,0.0162758433585525,0.016262241,0.00083573909215282
"114",383,0.00526867091790909,0.0052679395,0.000138823988153118
"115",384,0.0148727970919691,0.0148688535,0.000265154694487778
"116",385,0.0159553122794151,0.015913038,0.00264954258962647
"117",386,0.00888656694162369,0.0088843715,0.000247051717284378
"118",387,0.00887427180417063,0.0088740925,2.02049446520875e-05
"119",389,0.00485711633297745,0.004856924,3.95981821855916e-05
"120",390,0.00729946814052478,0.007299409,8.10203204422761e-06
